activity_id,rep_id,hcp_id,account_id,date_id,activity_type,status,time_of_day,duration_min
1791,6,2000000027,1009,20250219,lunch_meeting,cancelled,13:15,67
1792,6,2000000003,1014,20250220,lunch_meeting,completed,12:30,61
1793,6,2000000005,1011,20250220,call,completed,10:15,19
1794,6,2000000025,1008,20250221,call,completed,11:30,26
1795,6,2000000014,1010,20250224,lunch_meeting,completed,13:00,83
1796,6,2000000026,1010,20250224,lunch_meeting,cancelled,11:15,60
1797,6,2000000007,1012,20250225,lunch_meeting,completed,12:30,60
1798,6,2000000001,1015,20250227,call,completed,10:45,16
1799,6,2000000025,1010,20250228,call,completed,13:15,17
1800,6,2000000003,1009,20250303,lunch_meeting,completed,12:45,64
1801,6,2000000026,1008,20250304,lunch_meeting,completed,12:15,70
1802,6,2000000022,1013,20250304,call,completed,17:15,19
1803,6,2000000005,1010,20250306,call,completed,09:45,24
1804,6,2000000029,1009,20250306,call,completed,10:30,25
1805,6,2000000022,1012,20250307,call,completed,13:15,33
1806,6,2000000030,1008,20250310,lunch_meeting,completed,11:15,60
1807,6,2000000005,1008,20250310,call,completed,13:00,33
1808,6,2000000016,1013,20250311,call,completed,17:45,29
1809,6,2000000020,1012,20250313,lunch_meeting,completed,12:30,70
1810,6,2000000011,1015,20250317,lunch_meeting,completed,13:15,84
1811,6,2000000009,1009,20250318,lunch_meeting,completed,11:15,63
1812,6,2000000008,1015,20250318,call,completed,12:15,42
1813,6,2000000010,1015,20250319,lunch_meeting,completed,11:15,72
1814,6,2000000007,1010,20250320,call,completed,11:30,31
1815,6,2000000020,1010,20250320,call,completed,13:15,37
1816,6,2000000006,1009,20250324,call,completed,17:15,41
1817,6,2000000005,1014,20250325,call,completed,14:30,27
1818,6,2000000029,1014,20250325,lunch_meeting,completed,11:30,60
1819,6,2000000023,1012,20250327,call,cancelled,17:00,16
1820,6,2000000005,1010,20250328,lunch_meeting,completed,11:45,85
1821,6,2000000014,1014,20250401,call,completed,13:00,22
1822,6,2000000009,1010,20250401,lunch_meeting,completed,13:30,90
1823,6,2000000005,1011,20250402,lunch_meeting,completed,12:30,60
1824,6,2000000021,1009,20250402,lunch_meeting,completed,13:30,75
1825,6,2000000010,1009,20250404,lunch_meeting,completed,13:15,88
1826,6,2000000002,1014,20250407,lunch_meeting,completed,12:45,78
1827,6,2000000023,1015,20250409,lunch_meeting,completed,11:00,83
1828,6,2000000020,1013,20250409,call,cancelled,15:45,28
1829,6,2000000027,1012,20250414,lunch_meeting,completed,12:45,81
1830,6,2000000012,1009,20250415,call,completed,15:15,33
1831,6,2000000008,1014,20250416,lunch_meeting,completed,13:15,77
1832,6,2000000027,1014,20250417,lunch_meeting,completed,11:00,78
1833,6,2000000004,1009,20250417,call,completed,17:45,41
1834,6,2000000023,1008,20250418,lunch_meeting,completed,12:45,78
1835,6,2000000002,1014,20250421,lunch_meeting,completed,11:15,78
1836,6,2000000006,1008,20250421,lunch_meeting,completed,12:00,83
1837,6,2000000028,1012,20250422,lunch_meeting,completed,12:30,90
1838,6,2000000015,1008,20250424,lunch_meeting,completed,13:15,84
1839,6,2000000025,1013,20250429,lunch_meeting,completed,11:45,87
1840,6,2000000003,1013,20250429,lunch_meeting,completed,13:00,70
1841,6,2000000004,1009,20250430,lunch_meeting,completed,12:15,84
1842,6,2000000007,1012,20250501,lunch_meeting,completed,12:30,84
1843,6,2000000001,1009,20250506,call,completed,16:30,39
1844,6,2000000018,1010,20250507,lunch_meeting,completed,11:15,62
1845,6,2000000003,1014,20250507,lunch_meeting,completed,12:30,72
1846,6,2000000004,1012,20250509,call,completed,11:45,41
1847,6,2000000005,1012,20250514,call,completed,11:15,43
1848,6,2000000008,1015,20250514,call,completed,12:15,45
1849,6,2000000027,1015,20250516,lunch_meeting,completed,13:00,73
1850,6,2000000019,1014,20250520,lunch_meeting,completed,13:15,85
1851,6,2000000026,1012,20250520,lunch_meeting,completed,11:30,77
1852,6,2000000003,1010,20250521,lunch_meeting,cancelled,13:00,85
1853,6,2000000019,1010,20250522,call,cancelled,16:45,32
1854,6,2000000011,1009,20250522,call,completed,16:15,29
1855,6,2000000019,1008,20250523,lunch_meeting,completed,12:45,62
1856,6,2000000015,1008,20250528,lunch_meeting,completed,13:00,62
1857,6,2000000022,1013,20250528,call,cancelled,12:30,45
1858,6,2000000001,1015,20250529,lunch_meeting,completed,11:45,66
1859,6,2000000022,1015,20250529,lunch_meeting,completed,13:15,70
1860,6,2000000026,1014,20250602,call,completed,17:30,42
1861,6,2000000001,1008,20250602,lunch_meeting,completed,11:00,76
1862,6,2000000024,1010,20250603,call,completed,17:15,41
1863,6,2000000024,1009,20250606,lunch_meeting,completed,12:45,85
1864,6,2000000013,1015,20250609,call,completed,10:00,24
1865,6,2000000006,1014,20250610,lunch_meeting,completed,11:30,72
1866,6,2000000021,1009,20250613,lunch_meeting,completed,11:30,60
1867,6,2000000002,1008,20250616,lunch_meeting,completed,11:00,60
1868,6,2000000011,1014,20250616,lunch_meeting,completed,13:30,71
1869,6,2000000006,1011,20250620,lunch_meeting,completed,13:00,79
1870,6,2000000019,1010,20250623,lunch_meeting,completed,11:15,86
1871,6,2000000001,1008,20250624,call,completed,12:30,18
1872,6,2000000022,1010,20250625,call,cancelled,15:15,34
1873,6,2000000015,1014,20250627,lunch_meeting,cancelled,13:30,62
1874,6,2000000008,1013,20250630,call,completed,15:15,40
1875,6,2000000002,1013,20250701,call,cancelled,15:00,42
1876,6,2000000003,1013,20250702,lunch_meeting,completed,13:00,69
1877,6,2000000011,1010,20250702,lunch_meeting,completed,12:45,72
1878,6,2000000013,1009,20250703,lunch_meeting,completed,11:30,77
1879,6,2000000020,1014,20250704,lunch_meeting,completed,12:00,76
1880,6,2000000029,1010,20250710,lunch_meeting,completed,13:00,61
1881,6,2000000013,1011,20250711,lunch_meeting,cancelled,11:45,83
1882,6,2000000017,1010,20250714,lunch_meeting,completed,11:15,63
1883,6,2000000015,1010,20250714,call,completed,09:15,30
1884,6,2000000021,1008,20250716,call,cancelled,11:00,44
1885,6,2000000010,1008,20250716,call,completed,13:15,27
1886,6,2000000030,1014,20250718,call,completed,17:15,34
1887,6,2000000009,1014,20250721,lunch_meeting,completed,13:30,89
1888,6,2000000009,1014,20250721,call,completed,14:45,23
1889,6,2000000009,1008,20250723,lunch_meeting,completed,12:15,81
1890,6,2000000008,1009,20250724,call,completed,15:00,20
1891,6,2000000018,1013,20250724,call,cancelled,12:45,24
1892,6,2000000010,1012,20250725,call,completed,14:15,45
1893,6,2000000028,1015,20250729,call,completed,08:45,30
1894,6,2000000004,1009,20250729,call,completed,14:15,17
1895,6,2000000026,1009,20250730,call,completed,13:45,38
1896,6,2000000005,1015,20250730,call,completed,16:15,39
1897,6,2000000002,1008,20250801,call,completed,12:15,26
1898,6,2000000007,1008,20250804,lunch_meeting,completed,12:00,67
1899,6,2000000007,1013,20250806,lunch_meeting,completed,12:00,86
1900,6,2000000008,1012,20250806,call,completed,13:00,18
1901,6,2000000003,1014,20250807,call,scheduled,17:15,38
1902,6,2000000030,1013,20250807,lunch_meeting,scheduled,11:15,88
1903,6,2000000008,1008,20250811,lunch_meeting,scheduled,11:00,86
1904,6,2000000013,1009,20250811,call,scheduled,08:00,15
1905,6,2000000027,1015,20250812,lunch_meeting,scheduled,12:45,74
1906,6,2000000030,1011,20250812,lunch_meeting,scheduled,13:15,71
1907,6,2000000015,1015,20250813,call,scheduled,15:30,22
1908,6,2000000005,1012,20250813,call,scheduled,14:30,43
1909,6,2000000024,1008,20250815,lunch_meeting,scheduled,12:15,61
1910,6,2000000014,1011,20250818,lunch_meeting,scheduled,11:30,66
1911,6,2000000014,1014,20250819,lunch_meeting,scheduled,13:15,74
1912,6,2000000015,1013,20250820,lunch_meeting,scheduled,12:45,64
1913,6,2000000017,1011,20250821,call,scheduled,11:15,33
1914,6,2000000007,1013,20250821,lunch_meeting,scheduled,13:15,71
1915,6,2000000007,1014,20250822,call,scheduled,15:00,32
1916,6,2000000015,1012,20250825,lunch_meeting,scheduled,11:15,66
1917,6,2000000011,1010,20250825,lunch_meeting,scheduled,13:15,65
1918,6,2000000001,1011,20250826,lunch_meeting,scheduled,13:30,65
1919,6,2000000024,1010,20250827,lunch_meeting,scheduled,13:00,64
1920,6,2000000011,1015,20250828,call,scheduled,10:45,25
1921,6,2000000004,1009,20250901,call,scheduled,08:00,44
1922,6,2000000028,1008,20250901,lunch_meeting,scheduled,11:30,89
1923,6,2000000007,1010,20250902,call,scheduled,12:00,26
1924,6,2000000030,1013,20250903,lunch_meeting,scheduled,12:30,82
1925,6,2000000006,1012,20250903,lunch_meeting,scheduled,11:15,88
1926,6,2000000004,1014,20250908,call,scheduled,16:45,37
1927,6,2000000023,1011,20250909,call,scheduled,10:45,18
1928,6,2000000016,1014,20250912,lunch_meeting,scheduled,11:00,78
1929,6,2000000027,1013,20250915,lunch_meeting,scheduled,13:30,65
1930,6,2000000015,1008,20250915,lunch_meeting,scheduled,13:30,71
1931,6,2000000003,1013,20250916,call,scheduled,10:15,34
1932,6,2000000022,1014,20250917,call,scheduled,09:15,45
1933,6,2000000011,1012,20250918,call,scheduled,13:45,15
1934,6,2000000020,1014,20250918,call,scheduled,13:30,21
1935,6,2000000017,1008,20250919,lunch_meeting,scheduled,12:15,61
1936,6,2000000008,1012,20250922,lunch_meeting,scheduled,12:45,70
1937,6,2000000002,1012,20250922,lunch_meeting,scheduled,13:00,70
1938,6,2000000002,1010,20250923,call,scheduled,17:00,24
1939,6,2000000013,1011,20250923,lunch_meeting,scheduled,12:45,61
1940,6,2000000022,1012,20250924,lunch_meeting,scheduled,12:30,85
1941,6,2000000017,1014,20250924,lunch_meeting,scheduled,13:15,64
1942,6,2000000024,1012,20250925,call,scheduled,15:30,23
1943,6,2000000030,1009,20250929,lunch_meeting,scheduled,13:00,60
1944,6,2000000003,1010,20251007,call,scheduled,09:00,15
1945,6,2000000001,1013,20251008,call,scheduled,10:45,35
1946,6,2000000028,1013,20251008,call,scheduled,17:00,16
1947,6,2000000005,1011,20251009,call,scheduled,10:00,37
1948,6,2000000003,1008,20251009,lunch_meeting,scheduled,13:00,66
1949,6,2000000003,1014,20251013,lunch_meeting,scheduled,13:30,66
1950,6,2000000016,1011,20251013,lunch_meeting,scheduled,13:30,65
1951,6,2000000010,1008,20251014,lunch_meeting,scheduled,11:00,62
1952,6,2000000005,1011,20251017,call,scheduled,09:15,20
1953,6,2000000025,1011,20251020,call,scheduled,14:30,34
1954,6,2000000017,1012,20251021,call,scheduled,14:30,41
1955,6,2000000024,1011,20251022,call,scheduled,12:30,39
1956,6,2000000012,1008,20251029,lunch_meeting,scheduled,11:45,60
1957,6,2000000022,1009,20251030,lunch_meeting,scheduled,13:15,82
1958,6,2000000022,1009,20251030,lunch_meeting,scheduled,13:15,74
1959,6,2000000024,1015,20251031,lunch_meeting,scheduled,12:30,84
1960,6,2000000011,1011,20251103,call,scheduled,17:15,16
1961,6,2000000012,1014,20251104,lunch_meeting,scheduled,12:30,89
1962,6,2000000026,1014,20251104,lunch_meeting,scheduled,12:45,64
1963,6,2000000025,1014,20251106,lunch_meeting,scheduled,11:15,85
1964,6,2000000011,1014,20251106,call,scheduled,14:30,15
1965,6,2000000026,1010,20251107,call,scheduled,17:15,21
1966,6,2000000016,1010,20251112,lunch_meeting,scheduled,12:15,60
1967,6,2000000013,1010,20251113,lunch_meeting,scheduled,13:15,67
1968,6,2000000020,1015,20251117,lunch_meeting,scheduled,12:15,75
1969,6,2000000002,1013,20251118,call,scheduled,09:30,37
1970,6,2000000016,1012,20251118,call,scheduled,11:45,40
1971,6,2000000016,1008,20251120,lunch_meeting,scheduled,13:00,70
1972,6,2000000022,1014,20251121,call,scheduled,17:15,31
1973,6,2000000011,1013,20251124,call,scheduled,13:45,17
1974,6,2000000012,1014,20251126,call,scheduled,11:30,37
1975,6,2000000021,1015,20251128,lunch_meeting,scheduled,13:15,78
1976,6,2000000023,1011,20251201,call,scheduled,13:15,37
1977,6,2000000020,1011,20251202,call,scheduled,15:45,43
1978,6,2000000001,1013,20251202,call,scheduled,14:15,34
1979,6,2000000003,1015,20251203,lunch_meeting,scheduled,13:30,68
1980,6,2000000013,1011,20251205,lunch_meeting,scheduled,13:00,71
1981,6,2000000008,1011,20251209,call,scheduled,13:30,41
1982,6,2000000016,1010,20251210,lunch_meeting,scheduled,12:45,70
1983,6,2000000020,1011,20251210,call,scheduled,17:00,24
1984,6,2000000002,1011,20251211,lunch_meeting,scheduled,11:45,73
1985,6,2000000023,1008,20251211,lunch_meeting,scheduled,12:15,64
1986,6,2000000001,1008,20251212,lunch_meeting,scheduled,11:30,74
1987,6,2000000021,1014,20251216,call,scheduled,17:45,39
1988,6,2000000004,1012,20251217,lunch_meeting,scheduled,12:15,82
1989,6,2000000015,1012,20251218,call,scheduled,17:15,25
1990,6,2000000001,1009,20251218,call,scheduled,13:45,26
1991,6,2000000027,1014,20251222,call,scheduled,14:30,27
1992,6,2000000020,1008,20251224,lunch_meeting,scheduled,12:00,88
1993,6,2000000002,1010,20251225,lunch_meeting,scheduled,11:00,64
1994,6,2000000005,1009,20251225,call,scheduled,11:00,39
1995,6,2000000012,1013,20251226,call,scheduled,14:30,39
1996,6,2000000013,1008,20251230,lunch_meeting,scheduled,13:15,82
1997,7,3000000027,1017,20240801,call,completed,09:30,22
1998,7,3000000008,1016,20240801,call,completed,11:45,16
1999,7,3000000011,1022,20240809,lunch_meeting,completed,12:45,60
2000,7,3000000023,1022,20240812,call,completed,17:00,21
2001,7,3000000008,1023,20240812,call,completed,09:30,31
2002,7,3000000007,1018,20240814,call,cancelled,17:30,23
2003,7,3000000012,1022,20240815,call,completed,17:30,25
2004,7,3000000007,1021,20240815,lunch_meeting,completed,13:15,74
2005,7,3000000020,1022,20240819,call,completed,08:45,40
2006,7,3000000030,1019,20240821,call,completed,12:15,43
2007,7,3000000019,1020,20240821,lunch_meeting,completed,13:30,67
2008,7,3000000029,1020,20240822,call,completed,12:00,21
2009,7,3000000027,1018,20240822,lunch_meeting,completed,13:15,83
2010,7,3000000015,1022,20240823,call,cancelled,15:30,40
2011,7,3000000028,1019,20240826,call,completed,08:00,34
2012,7,3000000002,1016,20240826,lunch_meeting,cancelled,12:45,72
2013,7,3000000019,1018,20240827,call,completed,11:15,28
2014,7,3000000024,1021,20240827,call,completed,08:30,39
2015,7,3000000005,1020,20240830,lunch_meeting,cancelled,11:00,89
2016,7,3000000024,1016,20240902,lunch_meeting,completed,11:00,83
2017,7,3000000008,1023,20240902,lunch_meeting,completed,13:30,75
2018,7,3000000023,1018,20240904,call,completed,14:00,16
2019,7,3000000016,1022,20240904,lunch_meeting,completed,11:00,81
2020,7,3000000023,1020,20240906,lunch_meeting,completed,12:00,81
2021,7,3000000028,1019,20240909,call,completed,08:00,42
2022,7,3000000027,1022,20240910,lunch_meeting,completed,13:30,61
2023,7,3000000010,1021,20240910,call,completed,15:45,32
2024,7,3000000022,1021,20240912,call,completed,13:45,20
2025,7,3000000012,1023,20240913,lunch_meeting,completed,11:45,81
2026,7,3000000014,1021,20240916,lunch_meeting,completed,12:15,70
2027,7,3000000030,1021,20240916,lunch_meeting,completed,13:30,65
2028,7,3000000017,1018,20240918,lunch_meeting,completed,13:00,87
2029,7,3000000005,1019,20240919,lunch_meeting,completed,12:00,76
2030,7,3000000018,1016,20240919,call,completed,12:15,38
2031,7,3000000023,1021,20240923,lunch_meeting,completed,13:15,77
2032,7,3000000030,1022,20240923,lunch_meeting,completed,12:45,82
2033,7,3000000021,1023,20240926,call,completed,11:00,43
2034,7,3000000026,1017,20240926,lunch_meeting,completed,11:30,67
2035,7,3000000010,1019,20240927,call,cancelled,11:00,15
2036,7,3000000004,1019,20241001,call,completed,09:00,23
2037,7,3000000004,1022,20241002,lunch_meeting,completed,11:30,70
2038,7,3000000012,1019,20241003,lunch_meeting,completed,13:15,80
2039,7,3000000016,1016,20241007,lunch_meeting,completed,11:30,82
2040,7,3000000016,1022,20241007,call,completed,17:30,45
2041,7,3000000016,1016,20241008,lunch_meeting,completed,12:00,75
2042,7,3000000009,1017,20241008,call,completed,09:45,27
2043,7,3000000011,1019,20241009,lunch_meeting,completed,12:45,66
2044,7,3000000020,1022,20241009,call,completed,10:00,44
2045,7,3000000015,1017,20241010,call,completed,17:45,40
2046,7,3000000030,1016,20241010,lunch_meeting,completed,13:30,75
2047,7,3000000010,1018,20241014,call,completed,13:45,18
2048,7,3000000005,1017,20241015,call,completed,11:00,27
2049,7,3000000025,1018,20241015,lunch_meeting,completed,11:15,70
2050,7,3000000019,1023,20241016,call,completed,09:00,20
2051,7,3000000005,1018,20241016,call,completed,13:45,15
2052,7,3000000017,1021,20241017,call,completed,08:30,28
2053,7,3000000018,1022,20241017,call,completed,12:30,30
2054,7,3000000017,1019,20241018,call,completed,10:00,33
2055,7,3000000007,1023,20241022,lunch_meeting,completed,12:00,85
2056,7,3000000022,1018,20241022,lunch_meeting,completed,11:15,66
2057,7,3000000005,1022,20241024,call,completed,16:00,18
2058,7,3000000019,1016,20241025,lunch_meeting,cancelled,11:30,89
2059,7,3000000026,1019,20241029,call,completed,15:45,21
2060,7,3000000018,1017,20241101,call,completed,16:15,42
2061,7,3000000017,1017,20241105,call,completed,14:30,45
2062,7,3000000014,1016,20241107,lunch_meeting,completed,12:45,60
2063,7,3000000024,1021,20241111,lunch_meeting,completed,11:15,75
2064,7,3000000020,1022,20241111,call,completed,16:30,30
2065,7,3000000020,1016,20241113,lunch_meeting,completed,11:15,84
2066,7,3000000002,1021,20241114,lunch_meeting,completed,12:30,69
2067,7,3000000027,1021,20241114,lunch_meeting,cancelled,12:45,72
2068,7,3000000011,1017,20241118,lunch_meeting,cancelled,13:30,79
2069,7,3000000003,1020,20241119,lunch_meeting,cancelled,12:15,70
2070,7,3000000030,1021,20241119,call,completed,13:30,21
2071,7,3000000017,1022,20241120,lunch_meeting,completed,12:15,84
2072,7,3000000029,1018,20241121,lunch_meeting,completed,13:15,82
2073,7,3000000018,1021,20241121,call,completed,17:15,18
2074,7,3000000021,1019,20241122,call,completed,13:15,43
2075,7,3000000026,1023,20241125,lunch_meeting,completed,12:30,89
2076,7,3000000019,1023,20241125,lunch_meeting,completed,13:00,68
2077,7,3000000027,1022,20241127,call,completed,12:45,29
2078,7,3000000019,1020,20241128,lunch_meeting,completed,11:45,80
2079,7,3000000016,1017,20241128,lunch_meeting,completed,12:00,64
2080,7,3000000025,1016,20241203,call,completed,12:00,32
2081,7,3000000009,1018,20241204,call,cancelled,14:15,16
2082,7,3000000029,1016,20241204,call,completed,17:30,24
2083,7,3000000008,1019,20241205,call,completed,17:30,44
2084,7,3000000027,1019,20241206,call,completed,17:30,39
2085,7,3000000007,1016,20241211,call,completed,17:30,40
2086,7,3000000004,1017,20241212,call,completed,11:15,29
2087,7,3000000004,1016,20241218,call,completed,14:45,29
2088,7,3000000023,1023,20241225,lunch_meeting,completed,12:45,60
2089,7,3000000025,1020,20241226,call,cancelled,15:45,40
2090,7,3000000029,1021,20241226,lunch_meeting,completed,13:30,72
2091,7,3000000020,1019,20241227,lunch_meeting,completed,11:45,65
2092,7,3000000007,1019,20241230,lunch_meeting,completed,12:15,82
2093,7,3000000029,1019,20241231,lunch_meeting,completed,12:00,81
2094,7,3000000008,1017,20250101,lunch_meeting,completed,11:45,78
2095,7,3000000012,1021,20250101,lunch_meeting,completed,12:45,89
2096,7,3000000003,1022,20250102,lunch_meeting,completed,12:30,89
2097,7,3000000016,1018,20250103,call,completed,17:15,42
2098,7,3000000012,1016,20250107,call,completed,10:00,34
2099,7,3000000018,1016,20250108,lunch_meeting,completed,12:45,64
2100,7,3000000010,1018,20250108,lunch_meeting,completed,11:15,73
2101,7,3000000006,1017,20250109,call,cancelled,17:00,33
2102,7,3000000018,1023,20250113,lunch_meeting,cancelled,11:00,85
2103,7,3000000023,1017,20250115,call,completed,12:15,32
2104,7,3000000004,1023,20250115,lunch_meeting,completed,11:15,67
2105,7,3000000028,1018,20250117,lunch_meeting,completed,11:00,72
2106,7,3000000005,1018,20250123,call,cancelled,13:30,29
2107,7,3000000006,1017,20250127,call,completed,17:00,17
2108,7,3000000005,1016,20250128,lunch_meeting,completed,12:45,77
2109,7,3000000024,1022,20250129,lunch_meeting,cancelled,13:15,85
2110,7,3000000020,1022,20250129,lunch_meeting,completed,12:15,76
2111,7,3000000005,1016,20250130,call,completed,13:30,18
2112,7,3000000013,1022,20250131,lunch_meeting,completed,12:45,66
2113,7,3000000025,1018,20250205,lunch_meeting,cancelled,13:00,80
2114,7,3000000013,1019,20250206,call,completed,11:45,23
2115,7,3000000013,1023,20250207,lunch_meeting,completed,11:45,64
2116,7,3000000002,1019,20250210,call,cancelled,09:30,26
2117,7,3000000015,1022,20250212,lunch_meeting,completed,12:30,86
2118,7,3000000018,1023,20250213,call,cancelled,15:00,26
2119,7,3000000011,1019,20250213,lunch_meeting,cancelled,11:00,63
2120,7,3000000023,1020,20250217,call,completed,11:30,15
2121,7,3000000015,1022,20250217,lunch_meeting,completed,12:30,79
2122,7,3000000010,1021,20250218,call,completed,17:00,43
2123,7,3000000025,1023,20250219,lunch_meeting,completed,11:00,90
2124,7,3000000011,1023,20250221,lunch_meeting,completed,11:00,79
2125,7,3000000009,1022,20250224,call,completed,12:00,45
2126,7,3000000019,1019,20250227,lunch_meeting,completed,11:45,77
2127,7,3000000030,1019,20250228,call,cancelled,10:00,23
2128,7,3000000016,1017,20250303,call,completed,10:45,18
2129,7,3000000003,1023,20250303,lunch_meeting,completed,12:45,90
2130,7,3000000019,1021,20250304,lunch_meeting,completed,13:30,86
2131,7,3000000019,1020,20250305,call,completed,08:45,30
2132,7,3000000009,1021,20250305,lunch_meeting,completed,13:15,61
2133,7,3000000010,1020,20250306,call,completed,16:15,42
2134,7,3000000026,1019,20250306,call,completed,10:00,37
2135,7,3000000014,1022,20250307,lunch_meeting,completed,12:00,67
2136,7,3000000016,1017,20250311,lunch_meeting,cancelled,11:45,72
2137,7,3000000027,1022,20250311,call,completed,08:30,45
2138,7,3000000004,1020,20250312,call,completed,15:45,33
2139,7,3000000014,1019,20250314,lunch_meeting,completed,11:30,65
2140,7,3000000011,1022,20250317,call,completed,09:00,19
2141,7,3000000018,1022,20250317,lunch_meeting,cancelled,13:30,64
2142,7,3000000006,1016,20250320,call,completed,13:30,36
2143,7,3000000011,1017,20250326,call,cancelled,09:00,34
2144,7,3000000027,1023,20250401,call,completed,12:00,41
2145,7,3000000010,1018,20250402,call,completed,12:15,35
2146,7,3000000025,1017,20250402,lunch_meeting,completed,13:15,61
2147,7,3000000028,1021,20250403,call,completed,15:30,45
2148,7,3000000010,1022,20250404,lunch_meeting,completed,11:30,81
2149,7,3000000007,1019,20250407,lunch_meeting,completed,11:00,62
2150,7,3000000029,1017,20250409,call,completed,15:15,19
2151,7,3000000024,1017,20250409,lunch_meeting,completed,13:15,78
2152,7,3000000014,1022,20250411,call,cancelled,16:30,44
2153,7,3000000007,1023,20250414,call,completed,14:15,26
2154,7,3000000003,1016,20250414,call,completed,12:45,20
2155,7,3000000015,1022,20250415,lunch_meeting,completed,12:45,81
2156,7,3000000030,1018,20250416,call,cancelled,10:30,28
2157,7,3000000029,1021,20250418,call,completed,10:15,31
2158,7,3000000016,1020,20250421,call,completed,14:00,39
2159,7,3000000001,1021,20250421,lunch_meeting,completed,12:30,60
2160,7,3000000025,1019,20250423,call,completed,16:30,31
2161,7,3000000029,1019,20250424,lunch_meeting,completed,13:00,74
2162,7,3000000018,1023,20250425,call,completed,08:45,33
2163,7,3000000026,1017,20250428,lunch_meeting,completed,12:45,89
2164,7,3000000029,1019,20250428,lunch_meeting,completed,11:45,68
2165,7,3000000029,1016,20250429,call,completed,17:30,27
2166,7,3000000001,1019,20250430,call,completed,15:15,27
2167,7,3000000002,1017,20250502,lunch_meeting,completed,13:15,60
2168,7,3000000028,1020,20250505,call,completed,17:15,32
2169,7,3000000022,1020,20250505,call,cancelled,14:30,20
2170,7,3000000021,1019,20250506,call,completed,09:30,35
2171,7,3000000008,1023,20250506,call,completed,12:15,36
2172,7,3000000022,1020,20250507,lunch_meeting,completed,12:15,83
2173,7,3000000004,1020,20250509,lunch_meeting,cancelled,13:30,80
2174,7,3000000006,1017,20250521,lunch_meeting,completed,13:30,74
2175,7,3000000004,1023,20250522,lunch_meeting,completed,12:00,71
2176,7,3000000006,1022,20250522,call,completed,12:00,44
2177,7,3000000006,1019,20250529,lunch_meeting,cancelled,13:15,60
2178,7,3000000028,1022,20250530,lunch_meeting,completed,13:15,66
2179,7,3000000021,1023,20250604,call,cancelled,11:45,32
2180,7,3000000025,1023,20250604,lunch_meeting,completed,12:15,88
2181,7,3000000007,1016,20250609,lunch_meeting,completed,13:15,80
2182,7,3000000014,1016,20250610,lunch_meeting,cancelled,11:15,86
2183,7,3000000017,1017,20250612,call,completed,16:30,18
2184,7,3000000020,1016,20250612,lunch_meeting,completed,13:15,69
2185,7,3000000022,1018,20250618,lunch_meeting,completed,11:30,70
2186,7,3000000003,1021,20250619,call,completed,12:45,15
2187,7,3000000011,1018,20250623,call,cancelled,16:00,26
2188,7,3000000025,1021,20250626,lunch_meeting,cancelled,11:15,78
2189,7,3000000010,1017,20250702,lunch_meeting,cancelled,13:15,63
2190,7,3000000025,1016,20250703,lunch_meeting,cancelled,12:00,81
2191,7,3000000009,1016,20250704,call,completed,17:00,18
2192,7,3000000002,1023,20250707,lunch_meeting,completed,11:30,65
2193,7,3000000018,1019,20250708,call,completed,10:00,35
2194,7,3000000026,1016,20250708,lunch_meeting,completed,13:00,65
2195,7,3000000027,1019,20250709,lunch_meeting,completed,13:15,78
2196,7,3000000026,1019,20250709,lunch_meeting,completed,11:45,66
2197,7,3000000022,1022,20250710,call,completed,12:30,19
2198,7,3000000013,1022,20250710,lunch_meeting,completed,13:00,82
2199,7,3000000009,1023,20250711,call,cancelled,14:15,38
2200,7,3000000023,1018,20250714,call,completed,17:00,45
2201,7,3000000008,1018,20250715,call,completed,11:00,38
2202,7,3000000003,1022,20250715,call,cancelled,12:00,33
2203,7,3000000007,1017,20250717,call,completed,13:15,29
2204,7,3000000005,1018,20250717,call,cancelled,13:45,27
2205,7,3000000015,1019,20250718,call,completed,13:15,42
2206,7,3000000028,1019,20250721,lunch_meeting,completed,12:45,61
2207,7,3000000009,1016,20250721,lunch_meeting,completed,11:00,83
2208,7,3000000017,1020,20250722,call,completed,12:15,24
2209,7,3000000006,1022,20250723,call,completed,16:00,33
2210,7,3000000012,1020,20250724,call,completed,12:45,45
2211,7,3000000009,1018,20250725,lunch_meeting,completed,11:00,84
2212,7,3000000016,1022,20250729,call,cancelled,16:15,18
2213,7,3000000009,1021,20250729,lunch_meeting,completed,12:30,83
2214,7,3000000001,1017,20250730,call,completed,12:30,40
2215,7,3000000016,1016,20250804,call,cancelled,13:45,33
2216,7,3000000011,1016,20250804,lunch_meeting,completed,11:30,83
2217,7,3000000009,1020,20250805,call,completed,17:30,18
2218,7,3000000016,1019,20250806,call,completed,13:30,30
2219,7,3000000016,1019,20250808,lunch_meeting,scheduled,13:00,82
2220,7,3000000029,1018,20250813,call,scheduled,14:00,21
2221,7,3000000015,1022,20250813,call,scheduled,09:45,37
2222,7,3000000007,1019,20250818,lunch_meeting,scheduled,11:00,68
2223,7,3000000001,1022,20250818,call,scheduled,12:45,43
2224,7,3000000030,1019,20250821,call,scheduled,09:30,40
2225,7,3000000023,1020,20250826,call,scheduled,08:45,41
2226,7,3000000029,1021,20250828,call,scheduled,09:15,44
2227,7,3000000001,1022,20250829,lunch_meeting,scheduled,12:45,77
2228,7,3000000006,1016,20250901,call,scheduled,17:00,36
